Episode 1270 Start: (0.0, -0.0)
Episode 1270 Reward: 2.2806985538862374, Distance Reached: 2.44
Episode 1271 Start: (0.0, -0.0)
Episode 1271 Reward: 2.244662040451533, Distance Reached: 2.87
Episode 1272 Start: (0.0, -0.0)
Episode 1272 Reward: 3.2246363081959144, Distance Reached: 1.26
Episode 1273 Start: (0.0, -0.0)
Episode 1273 Reward: 2.880029040042623, Distance Reached: 2.97
Episode 1274 Start: (0.0, -0.0)
Episode 1274 Reward: 1.8745180548579043, Distance Reached: 2.76
Episode 1275 Start: (0.0, -0.0)
Episode 1275 Reward: 4.609652309085884, Distance Reached: 2.75
Episode 1276 Start: (0.0, -0.0)
Episode 1276 Reward: -2.5947674254657507, Distance Reached: 2.8
Episode 1277 Start: (0.0, -0.0)
Episode 1277 Reward: 0.8435405985971585, Distance Reached: 2.93
Episode 1278 Start: (0.0, -0.0)
Episode 1278 Reward: 0.6068068291343494, Distance Reached: 2.68
Episode 1279 Start: (0.0, -0.0)
Episode 1279 Reward: -0.17046475048575016, Distance Reached: 2.59
Episode 1280 Start: (0.0, -0.0)
Episode 1280 Reward: -0.5356905012958209, Distance Reached: 2.63
Episode 1281 Start: (0.0, -0.0)
Episode 1281 Reward: 2.4357605460711644, Distance Reached: 2.59
Episode 1282 Start: (0.0, -0.0)
Episode 1282 Reward: 1.3095258571874013, Distance Reached: 2.57
Episode 1283 Start: (0.0, -0.0)
Episode 1283 Reward: -2.4028891349696755, Distance Reached: 0.43
Episode 1284 Start: (0.0, -0.0)
Episode 1284 Reward: 0.33565289019461314, Distance Reached: 2.68
Episode 1285 Start: (0.0, -0.0)
Episode 1285 Reward: -0.20101515989785046, Distance Reached: 2.39
Episode 1286 Start: (0.0, -0.0)
Episode 1286 Reward: -0.07678659271152677, Distance Reached: 2.44
Episode 1287 Start: (0.0, -0.0)
Episode 1287 Reward: -0.0577648355903664, Distance Reached: 2.39
Episode 1288 Start: (0.0, -0.0)
Episode 1288 Reward: 1.6252792964780856, Distance Reached: 2.29
Episode 1289 Start: (0.0, -0.0)
Episode 1289 Reward: -2.28025475691329, Distance Reached: 0.78
Episode 1290 Start: (0.0, -0.0)
Episode 1290 Reward: 2.0569135378801673, Distance Reached: 2.3
Episode 1291 Start: (0.0, -0.0)
Episode 1291 Reward: -0.21480514204585743, Distance Reached: 2.46
Episode 1292 Start: (0.0, -0.0)
Episode 1292 Reward: -1.651455876624481, Distance Reached: 2.62
Episode 1293 Start: (0.0, -0.0)
Episode 1293 Reward: 0.7178140926310128, Distance Reached: 2.33
Episode 1294 Start: (0.0, -0.0)
Episode 1294 Reward: -0.3515526958972708, Distance Reached: 2.1
Episode 1295 Start: (0.0, -0.0)
Episode 1295 Reward: -0.2589371228639752, Distance Reached: 2.35
Episode 1296 Start: (0.0, -0.0)
Episode 1296 Reward: -0.17715524933433624, Distance Reached: 2.52
Episode 1297 Start: (0.0, -0.0)
Episode 1297 Reward: 2.1163900251944145, Distance Reached: 2.89
Episode 1298 Start: (0.0, -0.0)
Episode 1298 Reward: -0.8726742765130624, Distance Reached: 3.03
Episode 1299 Start: (0.0, -0.0)
Episode 1299 Reward: 2.625032601669044, Distance Reached: 3.67
Episode 1300 Start: (0.0, -0.0)
Episode 1300 Reward: 3.0862016290097727, Distance Reached: 4.15
Episode 1301 Start: (0.0, -0.0)
Episode 1301 Reward: -0.0981821770661443, Distance Reached: 4.34
Episode 1302 Start: (0.0, -0.0)
Episode 1302 Reward: 4.904195529199673, Distance Reached: 5.77
Episode 1303 Start: (0.0, -0.0)
Episode 1303 Reward: 3.7656403418998456, Distance Reached: 1.85
Episode 1304 Start: (0.0, -0.0)
Episode 1304 Reward: -5.287220214821222, Distance Reached: 8.48
Episode 1305 Start: (0.0, -0.0)
Episode 1305 Reward: 1.4999338671968354, Distance Reached: 4.23
Episode 1306 Start: (0.0, -0.0)
Episode 1306 Reward: -2.6648432909563424, Distance Reached: 0.28
Episode 1307 Start: (0.0, -0.0)
Episode 1307 Reward: -0.4669198186444031, Distance Reached: 3.86
Episode 1308 Start: (0.0, -0.0)
Episode 1308 Reward: 4.795080961529299, Distance Reached: 3.03
Episode 1309 Start: (0.0, -0.0)
Episode 1309 Reward: 0.35312863936543093, Distance Reached: 6.31
Episode 1310 Start: (0.0, -0.0)
Episode 1310 Reward: -2.260030341865568, Distance Reached: 0.18
Episode 1311 Start: (0.0, -0.0)
Episode 1311 Reward: 5.7337016498633195, Distance Reached: 3.83
Episode 1312 Start: (0.0, -0.0)
Episode 1312 Reward: -2.7406464530052013, Distance Reached: 8.61
Episode 1313 Start: (0.0, -0.0)
Episode 1313 Reward: 3.390282997290785, Distance Reached: 3.62
Episode 1314 Start: (0.0, -0.0)
Episode 1314 Reward: 1.9969003488330828, Distance Reached: 3.81
Episode 1315 Start: (0.0, -0.0)
Episode 1315 Reward: 0.5515495331652194, Distance Reached: 4.12
Episode 1316 Start: (0.0, -0.0)
Episode 1316 Reward: 3.352353686857237, Distance Reached: 4.28
Episode 1317 Start: (0.0, -0.0)
Episode 1317 Reward: 1.7094356682455492, Distance Reached: 3.98
Episode 1318 Start: (0.0, -0.0)
Episode 1318 Reward: -0.3228656818730467, Distance Reached: 3.94
Episode 1319 Start: (0.0, -0.0)
Episode 1319 Reward: 0.6206159230413241, Distance Reached: 3.44
Episode 1320 Start: (0.0, -0.0)
Episode 1320 Reward: 3.5395816066928782, Distance Reached: 1.57
Episode 1321 Start: (0.0, -0.0)
Episode 1321 Reward: 3.4291763466134113, Distance Reached: 3.59
Episode 1322 Start: (0.0, -0.0)
Episode 1322 Reward: 3.3438229460845204, Distance Reached: 3.54
Episode 1323 Start: (0.0, -0.0)
Episode 1323 Reward: -1.89642387862424, Distance Reached: 3.02
Episode 1324 Start: (0.0, -0.0)
Episode 1324 Reward: 3.63192089206449, Distance Reached: 1.71
Episode 1325 Start: (0.0, -0.0)
Episode 1325 Reward: 1.6575336164756216, Distance Reached: 3.65
Episode 1326 Start: (0.0, -0.0)
Episode 1326 Reward: 0.5215965117000301, Distance Reached: 3.69
Episode 1327 Start: (0.0, -0.0)
Episode 1327 Reward: 3.634546215920087, Distance Reached: 3.76
Episode 1328 Start: (0.0, -0.0)
Episode 1328 Reward: 3.9942039681035486, Distance Reached: 2.26
Episode 1329 Start: (0.0, -0.0)
Episode 1329 Reward: -0.37817907623310476, Distance Reached: 2.83
Episode 1330 Start: (0.0, -0.0)
Episode 1330 Reward: 1.6080619276111694, Distance Reached: 4.16
Episode 1331 Start: (0.0, -0.0)
Episode 1331 Reward: 7.374152403554481, Distance Reached: 5.47
Episode 1332 Start: (0.0, -0.0)
Episode 1332 Reward: 0.550080415784929, Distance Reached: 7.04
Episode 1333 Start: (0.0, -0.0)
Episode 1333 Reward: 2.8250587405038705, Distance Reached: 6.74
Episode 1334 Start: (0.0, -0.0)
Episode 1334 Reward: -1.8719719280902698, Distance Reached: 5.67
Episode 1335 Start: (0.0, -0.0)
Episode 1335 Reward: 0.04411021131583098, Distance Reached: 5.84
Episode 1336 Start: (0.0, -0.0)
Episode 1336 Reward: 0.6834190642856677, Distance Reached: 5.09
Episode 1337 Start: (0.0, -0.0)
Episode 1337 Reward: -0.899934376843655, Distance Reached: 2.75
Episode 1338 Start: (0.0, -0.0)
Episode 1338 Reward: -0.6531704723033447, Distance Reached: 6.13
Episode 1339 Start: (0.0, -0.0)
Episode 1339 Reward: 1.9446549963403448, Distance Reached: 6.25
Episode 1340 Start: (0.0, -0.0)
Episode 1340 Reward: 6.914160460868925, Distance Reached: 5.01
Episode 1341 Start: (0.0, -0.0)
Episode 1341 Reward: 4.000768070539331, Distance Reached: 2.48
Episode 1342 Start: (0.0, -0.0)
Episode 1342 Reward: -0.008968069275305496, Distance Reached: 8.99
Episode 1343 Start: (0.0, -0.0)
Episode 1343 Reward: -4.534527150085506, Distance Reached: 7.95
Episode 1344 Start: (0.0, -0.0)
Episode 1344 Reward: 3.5549027622333007, Distance Reached: 1.57
Episode 1345 Start: (0.0, -0.0)
Episode 1345 Reward: 2.387485992391376, Distance Reached: 5.57
Episode 1346 Start: (0.0, -0.0)
Episode 1346 Reward: -5.563130734630025, Distance Reached: 9.32
Episode 1347 Start: (0.0, -0.0)
Episode 1347 Reward: 3.4130491115361767, Distance Reached: 1.5
Episode 1348 Start: (0.0, -0.0)
Episode 1348 Reward: 2.1345836981850903, Distance Reached: 6.1
Episode 1349 Start: (0.0, -0.0)
Episode 1349 Reward: 6.416713682301403, Distance Reached: 4.45
Episode 1350 Start: (0.0, -0.0)
Episode 1350 Reward: 1.3149417027443868, Distance Reached: 3.72
Episode 1351 Start: (0.0, -0.0)
Episode 1351 Reward: -1.414214017331933, Distance Reached: 4.75
Episode 1352 Start: (0.0, -0.0)
Episode 1352 Reward: -2.95046358586593, Distance Reached: 8.66
Episode 1353 Start: (0.0, -0.0)
Episode 1353 Reward: -2.523269947167168, Distance Reached: 0.39
Episode 1354 Start: (0.0, -0.0)
Episode 1354 Reward: 1.7235858921747802, Distance Reached: 9.21
Episode 1355 Start: (0.0, -0.0)
Episode 1355 Reward: 1.8927900459693134, Distance Reached: 7.77
Episode 1356 Start: (0.0, -0.0)
Episode 1356 Reward: 5.1207709622684945, Distance Reached: 3.22
Episode 1357 Start: (0.0, -0.0)
Episode 1357 Reward: -3.7568106354260147, Distance Reached: 5.49
Episode 1358 Start: (0.0, -0.0)
Episode 1358 Reward: -2.762588180712579, Distance Reached: 4.36
Episode 1359 Start: (0.0, -0.0)
Episode 1359 Reward: -3.2158681186194134, Distance Reached: 5.01
Episode 1360 Start: (0.0, -0.0)
Episode 1360 Reward: 2.2527252267105426, Distance Reached: 6.3
Episode 1361 Start: (0.0, -0.0)
Episode 1361 Reward: 4.292126529454219, Distance Reached: 2.32
Episode 1362 Start: (0.0, -0.0)
Episode 1362 Reward: 4.062242659342702, Distance Reached: 5.47
Episode 1363 Start: (0.0, -0.0)
Episode 1363 Reward: 1.1216934187464522, Distance Reached: 5.04
Episode 1364 Start: (0.0, -0.0)
Episode 1364 Reward: -1.9524320267952724, Distance Reached: 4.99
Episode 1365 Start: (0.0, -0.0)
Episode 1365 Reward: 2.325975298482512, Distance Reached: 6.3
Episode 1366 Start: (0.0, -0.0)
Episode 1366 Reward: 5.39593762346992, Distance Reached: 3.62
Episode 1367 Start: (0.0, -0.0)
Episode 1367 Reward: 3.217972549820252, Distance Reached: 1.38
Episode 1368 Start: (0.0, -0.0)
Episode 1368 Reward: -2.1536334706779, Distance Reached: 7.53
Episode 1369 Start: (0.0, -0.0)
Episode 1369 Reward: -5.336057325856639, Distance Reached: 9.02
Episode 1370 Start: (0.0, -0.0)
Episode 1370 Reward: -3.3540734908467735, Distance Reached: 8.97
Episode 1371 Start: (0.0, -0.0)
Episode 1371 Reward: -0.5847102525176813, Distance Reached: 7.92
Episode 1372 Start: (0.0, -0.0)
Episode 1372 Reward: -3.7562854869420312, Distance Reached: 7.64
Episode 1373 Start: (0.0, -0.0)
Episode 1373 Reward: -5.3882104485818925, Distance Reached: 9.28
Episode 1374 Start: (0.0, -0.0)
Episode 1374 Reward: 2.0582910079267593, Distance Reached: 8.01
Episode 1375 Start: (0.0, -0.0)
Episode 1375 Reward: -5.060925590357203, Distance Reached: 7.65
Episode 1376 Start: (0.0, -0.0)
Episode 1376 Reward: -0.22260704720068838, Distance Reached: 5.98
Episode 1377 Start: (0.0, -0.0)
Episode 1377 Reward: 0.8275485655315267, Distance Reached: 5.52
Episode 1378 Start: (0.0, -0.0)
Episode 1378 Reward: -0.6977903039778727, Distance Reached: 5.49
Episode 1379 Start: (0.0, -0.0)
Episode 1379 Reward: 3.1336257128122655, Distance Reached: 4.9
Episode 1380 Start: (0.0, -0.0)
Episode 1380 Reward: 3.500602432755451, Distance Reached: 1.59
Episode 1381 Start: (0.0, -0.0)
Episode 1381 Reward: -1.575181903379148, Distance Reached: 4.82
Episode 1382 Start: (0.0, -0.0)
Episode 1382 Reward: 0.8631449731381489, Distance Reached: 3.76
Episode 1383 Start: (0.0, -0.0)
Episode 1383 Reward: 3.6076627668027497, Distance Reached: 3.8
Episode 1384 Start: (0.0, -0.0)
Episode 1384 Reward: -0.9171312596736811, Distance Reached: 4.43
Episode 1385 Start: (0.0, -0.0)
Episode 1385 Reward: -2.3630935341149213, Distance Reached: 0.37
Episode 1386 Start: (0.0, -0.0)
Episode 1386 Reward: 4.026509755478992, Distance Reached: 4.26
Episode 1387 Start: (0.0, -0.0)
Episode 1387 Reward: 0.5196002701205789, Distance Reached: 4.29
Episode 1388 Start: (0.0, -0.0)
Episode 1388 Reward: -0.4207350756055321, Distance Reached: 4.22
Episode 1389 Start: (0.0, -0.0)
Episode 1389 Reward: 3.3593515281667026, Distance Reached: 3.81
Episode 1390 Start: (0.0, -0.0)
Episode 1390 Reward: 0.18401478597593668, Distance Reached: 5.18
Episode 1391 Start: (0.0, -0.0)
Episode 1391 Reward: 2.828312478031078, Distance Reached: 4.22
Episode 1392 Start: (0.0, -0.0)
Episode 1392 Reward: 0.797378989027022, Distance Reached: 4.28
Episode 1393 Start: (0.0, -0.0)
Episode 1393 Reward: 4.969519918870962, Distance Reached: 5.1
Episode 1394 Start: (0.0, -0.0)
Episode 1394 Reward: -2.1034585714251652, Distance Reached: 4.98
Episode 1395 Start: (0.0, -0.0)
Episode 1395 Reward: -2.4433190812996117, Distance Reached: 0.16
Episode 1396 Start: (0.0, -0.0)
Episode 1396 Reward: -2.323134447352335, Distance Reached: 0.12
Episode 1397 Start: (0.0, -0.0)
Episode 1397 Reward: -1.9023589405849572, Distance Reached: 0.34
Episode 1398 Start: (0.0, -0.0)
Episode 1398 Reward: -2.0357206824556626, Distance Reached: 0.13
Episode 1399 Start: (0.0, -0.0)
Episode 1399 Reward: 3.9885155014212277, Distance Reached: 2.02
Episode 1400 Start: (0.0, -0.0)
Episode 1400 Reward: -2.7226717251069106, Distance Reached: 8.2
Episode 1401 Start: (0.0, -0.0)
Episode 1401 Reward: 0.5737780393662749, Distance Reached: 8.39
Episode 1402 Start: (0.0, -0.0)
Episode 1402 Reward: -1.8767200104711488, Distance Reached: 8.88
Episode 1403 Start: (0.0, -0.0)
Episode 1403 Reward: 3.0129304903994663, Distance Reached: 8.32
Episode 1404 Start: (0.0, -0.0)
Episode 1404 Reward: -2.376502026830252, Distance Reached: 0.4
Episode 1405 Start: (0.0, -0.0)
Episode 1405 Reward: -2.529750121524949, Distance Reached: 4.7
Episode 1406 Start: (0.0, -0.0)
Episode 1406 Reward: 0.048587647208927484, Distance Reached: 7.81
Episode 1407 Start: (0.0, -0.0)
Episode 1407 Reward: -1.740606766214981, Distance Reached: 7.38
Episode 1408 Start: (0.0, -0.0)
Episode 1408 Reward: 0.5884940787573899, Distance Reached: 6.39
Episode 1409 Start: (0.0, -0.0)
Episode 1409 Reward: 0.22233897771530622, Distance Reached: 8.07
Episode 1410 Start: (0.0, -0.0)
Episode 1410 Reward: 6.4463285047341, Distance Reached: 4.55
Episode 1411 Start: (0.0, -0.0)
Episode 1411 Reward: 2.162552140104894, Distance Reached: 7.11
Episode 1412 Start: (0.0, -0.0)
Episode 1412 Reward: -2.831815506813856, Distance Reached: 6.39
Episode 1413 Start: (0.0, -0.0)
Episode 1413 Reward: -3.3839358103917445, Distance Reached: 5.82
Episode 1414 Start: (0.0, -0.0)
Episode 1414 Reward: 1.7682157681222457, Distance Reached: 6.89
Episode 1415 Start: (0.0, -0.0)
Episode 1415 Reward: -1.917367805253291, Distance Reached: 7.25
Episode 1416 Start: (0.0, -0.0)
Episode 1416 Reward: 2.5015486338776816, Distance Reached: 6.18
Episode 1417 Start: (0.0, -0.0)
Episode 1417 Reward: -3.905808485180721, Distance Reached: 6.53
Episode 1418 Start: (0.0, -0.0)
Episode 1418 Reward: -1.8131651394185844, Distance Reached: 5.63
Episode 1419 Start: (0.0, -0.0)
Episode 1419 Reward: 6.099723344602394, Distance Reached: 4.35
Episode 1420 Start: (0.0, -0.0)
Episode 1420 Reward: 1.7735209779160936, Distance Reached: 6.59
Episode 1421 Start: (0.0, -0.0)
Episode 1421 Reward: 4.496767095537083, Distance Reached: 5.75
Episode 1422 Start: (0.0, -0.0)
Episode 1422 Reward: 3.1412891013433066, Distance Reached: 5.38
Episode 1423 Start: (0.0, -0.0)
Episode 1423 Reward: 3.936647087484582, Distance Reached: 2.03
Episode 1424 Start: (0.0, -0.0)
Episode 1424 Reward: 0.6957065200450783, Distance Reached: 5.78
Episode 1425 Start: (0.0, -0.0)
Episode 1425 Reward: 1.4081579543626421, Distance Reached: 5.38
Episode 1426 Start: (0.0, -0.0)
Episode 1426 Reward: 3.9688270189022936, Distance Reached: 4.98
Episode 1427 Start: (0.0, -0.0)
Episode 1427 Reward: 0.1474777302536275, Distance Reached: 5.07
Episode 1428 Start: (0.0, -0.0)
Episode 1428 Reward: 3.624364561352694, Distance Reached: 4.97
Episode 1429 Start: (0.0, -0.0)
Episode 1429 Reward: 2.337261651459632, Distance Reached: 4.59
Episode 1430 Start: (0.0, -0.0)
Episode 1430 Reward: 4.22876937077627, Distance Reached: 4.74
Episode 1431 Start: (0.0, -0.0)
Episode 1431 Reward: 3.265928579767527, Distance Reached: 4.61
Episode 1432 Start: (0.0, -0.0)
Episode 1432 Reward: 1.7888279083900325, Distance Reached: 5.0
Episode 1433 Start: (0.0, -0.0)
Episode 1433 Reward: -2.5179813549477594, Distance Reached: 5.25
Episode 1434 Start: (0.0, -0.0)
Episode 1434 Reward: -0.0033293523772113948, Distance Reached: 5.14
Episode 1435 Start: (0.0, -0.0)
Episode 1435 Reward: 2.1660044631870408, Distance Reached: 5.31
Episode 1436 Start: (0.0, -0.0)
Episode 1436 Reward: -2.1312688445232677, Distance Reached: 6.05
Episode 1437 Start: (0.0, -0.0)
Episode 1437 Reward: 0.553191134519857, Distance Reached: 5.5
Episode 1438 Start: (0.0, -0.0)
Episode 1438 Reward: 3.053727806214323, Distance Reached: 7.27
Episode 1439 Start: (0.0, -0.0)
Episode 1439 Reward: -0.907034045536892, Distance Reached: 6.33
Episode 1440 Start: (0.0, -0.0)
Episode 1440 Reward: 1.835141775995831, Distance Reached: 5.45
Episode 1441 Start: (0.0, -0.0)
Episode 1441 Reward: 4.778920884345574, Distance Reached: 6.41
Episode 1442 Start: (0.0, -0.0)
Episode 1442 Reward: -1.9704173878369198, Distance Reached: 5.77
Episode 1443 Start: (0.0, -0.0)
Episode 1443 Reward: 5.0280457475754545, Distance Reached: 3.18
Episode 1444 Start: (0.0, -0.0)
Episode 1444 Reward: 3.364963330977681, Distance Reached: 5.52
Episode 1445 Start: (0.0, -0.0)
Episode 1445 Reward: 2.0158046446270235, Distance Reached: 5.63
Episode 1446 Start: (0.0, -0.0)
Episode 1446 Reward: 3.874316962457762, Distance Reached: 5.41
Episode 1447 Start: (0.0, -0.0)
Episode 1447 Reward: 0.4007088121115634, Distance Reached: 5.87
Episode 1448 Start: (0.0, -0.0)
Episode 1448 Reward: 1.7093596154101682, Distance Reached: 6.7
Episode 1449 Start: (0.0, -0.0)
Episode 1449 Reward: -1.279480485208296, Distance Reached: 4.71
Episode 1450 Start: (0.0, -0.0)
Episode 1450 Reward: 3.7102835724241574, Distance Reached: 1.72
Episode 1451 Start: (0.0, -0.0)
Episode 1451 Reward: 5.796620009019813, Distance Reached: 4.16
Episode 1452 Start: (0.0, -0.0)
Episode 1452 Reward: 6.048549824284277, Distance Reached: 4.07
Episode 1453 Start: (0.0, -0.0)
Episode 1453 Reward: 0.45085382140720975, Distance Reached: 4.13
Episode 1454 Start: (0.0, -0.0)
Episode 1454 Reward: -1.0175453618641848, Distance Reached: 4.56
Episode 1455 Start: (0.0, -0.0)
Episode 1455 Reward: 3.866797868699012, Distance Reached: 5.84
Episode 1456 Start: (0.0, -0.0)
Episode 1456 Reward: -0.5198602466296395, Distance Reached: 5.69
Episode 1457 Start: (0.0, -0.0)
Episode 1457 Reward: -3.138072165510392, Distance Reached: 5.5
Episode 1458 Start: (0.0, -0.0)
Episode 1458 Reward: -2.474600466452733, Distance Reached: 4.8
Episode 1459 Start: (0.0, -0.0)
Episode 1459 Reward: -0.7401000456849285, Distance Reached: 4.39
Episode 1460 Start: (0.0, -0.0)
Episode 1460 Reward: -3.5497291555334245, Distance Reached: 4.08
Episode 1461 Start: (0.0, -0.0)
Episode 1461 Reward: 1.2115347123316684, Distance Reached: 4.96
Episode 1462 Start: (0.0, -0.0)
Episode 1462 Reward: 2.0216760809955288, Distance Reached: 5.88
Episode 1463 Start: (0.0, -0.0)
Episode 1463 Reward: -2.423373021948837, Distance Reached: 3.81
Episode 1464 Start: (0.0, -0.0)
Episode 1464 Reward: 5.184502852378801, Distance Reached: 3.24
Episode 1465 Start: (0.0, -0.0)
Episode 1465 Reward: -0.39628382217721786, Distance Reached: 5.14
Episode 1466 Start: (0.0, -0.0)
Episode 1466 Reward: 0.8710770493172976, Distance Reached: 5.25
Episode 1467 Start: (0.0, -0.0)
Episode 1467 Reward: -2.0683706751469, Distance Reached: 5.54
Episode 1468 Start: (0.0, -0.0)
Episode 1468 Reward: 2.7953360145046195, Distance Reached: 5.34
Episode 1469 Start: (0.0, -0.0)
Episode 1469 Reward: 4.429801900062475, Distance Reached: 4.75
Episode 1470 Start: (0.0, -0.0)
Episode 1470 Reward: 5.886245405612013, Distance Reached: 3.96
Episode 1471 Start: (0.0, -0.0)
Episode 1471 Reward: 4.22837086926346, Distance Reached: 5.03
Episode 1472 Start: (0.0, -0.0)
Episode 1472 Reward: -0.7048282460905315, Distance Reached: 4.22
Episode 1473 Start: (0.0, -0.0)
Episode 1473 Reward: 3.0754229892127833, Distance Reached: 4.53
Episode 1474 Start: (0.0, -0.0)
Episode 1474 Reward: -3.144331065337769, Distance Reached: 3.63
Episode 1475 Start: (0.0, -0.0)
Episode 1475 Reward: -0.2363183632536265, Distance Reached: 3.87
Episode 1476 Start: (0.0, -0.0)
Episode 1476 Reward: 3.77976815077737, Distance Reached: 4.34
Episode 1477 Start: (0.0, -0.0)
Episode 1477 Reward: 5.365157523917913, Distance Reached: 3.48
Episode 1478 Start: (0.0, -0.0)
Episode 1478 Reward: -1.2071001388891431, Distance Reached: 4.76
Episode 1479 Start: (0.0, -0.0)
Episode 1479 Reward: 4.0429363088059365, Distance Reached: 4.58
Episode 1480 Start: (0.0, -0.0)
Episode 1480 Reward: 2.226560557144608, Distance Reached: 4.53
Episode 1481 Start: (0.0, -0.0)
Episode 1481 Reward: -0.7568407014267562, Distance Reached: 4.57
Episode 1482 Start: (0.0, -0.0)
Episode 1482 Reward: 2.766651857637532, Distance Reached: 5.55
Episode 1483 Start: (0.0, -0.0)
Episode 1483 Reward: -5.662366129179719, Distance Reached: 9.85
Episode 1484 Start: (0.0, -0.0)
Episode 1484 Reward: -2.2897958599601473, Distance Reached: 10.03
Episode 1485 Start: (0.0, -0.0)
Episode 1485 Reward: -6.185769066820035, Distance Reached: 9.81
Episode 1486 Start: (0.0, -0.0)
Episode 1486 Reward: 2.3180311498772252, Distance Reached: 3.69
Episode 1487 Start: (0.0, -0.0)
Episode 1487 Reward: 2.086618786942303, Distance Reached: 2.9
Episode 1488 Start: (0.0, -0.0)
Episode 1488 Reward: 2.8898981232222027, Distance Reached: 2.94
Episode 1489 Start: (0.0, -0.0)
Episode 1489 Reward: 2.9361240176113608, Distance Reached: 1.05
Episode 1490 Start: (0.0, -0.0)
Episode 1490 Reward: 2.0478213506769487, Distance Reached: 2.8
Episode 1491 Start: (0.0, -0.0)
Episode 1491 Reward: -0.2617814700336256, Distance Reached: 2.93
Episode 1492 Start: (0.0, -0.0)
Episode 1492 Reward: -0.47142242913490356, Distance Reached: 2.85
Episode 1493 Start: (0.0, -0.0)
Episode 1493 Reward: 1.9493854557255523, Distance Reached: 2.79
Episode 1494 Start: (0.0, -0.0)
Episode 1494 Reward: 1.8953956628940392, Distance Reached: 2.85
Episode 1495 Start: (0.0, -0.0)
Episode 1495 Reward: 1.1172530503904852, Distance Reached: 2.74
Episode 1496 Start: (0.0, -0.0)
Episode 1496 Reward: 4.591256906237551, Distance Reached: 2.7
Episode 1497 Start: (0.0, -0.0)
Episode 1497 Reward: -0.18223419130374566, Distance Reached: 3.06
Episode 1498 Start: (0.0, -0.0)
Episode 1498 Reward: 4.3791266986843365, Distance Reached: 2.61
Episode 1499 Start: (0.0, -0.0)
Episode 1499 Reward: 3.006456793253369, Distance Reached: 3.09
Episode 1500 Start: (0.0, -0.0)
Episode 1500 Reward: 1.3248098576058156, Distance Reached: 3.2
Episode 1501 Start: (0.0, -0.0)
Episode 1501 Reward: -0.8211405302761934, Distance Reached: 3.23
Episode 1502 Start: (0.0, -0.0)
Episode 1502 Reward: 2.9832023349052372, Distance Reached: 3.27
Episode 1503 Start: (0.0, -0.0)
Episode 1503 Reward: 2.673860328114346, Distance Reached: 3.07
Episode 1504 Start: (0.0, -0.0)
Episode 1504 Reward: 1.2938098657274473, Distance Reached: 2.99
Episode 1505 Start: (0.0, -0.0)
Episode 1505 Reward: 2.8318583719989934, Distance Reached: 3.38
Episode 1506 Start: (0.0, -0.0)
Episode 1506 Reward: 3.1483329049832083, Distance Reached: 3.26
Episode 1507 Start: (0.0, -0.0)
Episode 1507 Reward: 1.9424568136297866, Distance Reached: 3.04
Episode 1508 Start: (0.0, -0.0)
Episode 1508 Reward: -0.2760812433303578, Distance Reached: 2.91
Episode 1509 Start: (0.0, -0.0)
Episode 1509 Reward: 0.5483542069726373, Distance Reached: 3.05
Episode 1510 Start: (0.0, -0.0)
Episode 1510 Reward: 2.4163327992408274, Distance Reached: 2.69
Episode 1511 Start: (0.0, -0.0)
Episode 1511 Reward: 1.6790047039896192, Distance Reached: 2.73
Episode 1512 Start: (0.0, -0.0)
Episode 1512 Reward: 0.16923103436289821, Distance Reached: 2.92
Episode 1513 Start: (0.0, -0.0)
Episode 1513 Reward: -1.7167527349794534, Distance Reached: 0.52
Episode 1514 Start: (0.0, -0.0)
Episode 1514 Reward: 0.2252687736030139, Distance Reached: 3.0
Episode 1515 Start: (0.0, -0.0)
Episode 1515 Reward: 0.041155126510564966, Distance Reached: 3.14
Episode 1516 Start: (0.0, -0.0)
Episode 1516 Reward: -0.8414392548038198, Distance Reached: 3.54
Episode 1517 Start: (0.0, -0.0)
Episode 1517 Reward: -2.733301922141539, Distance Reached: 7.09
Episode 1518 Start: (0.0, -0.0)
Episode 1518 Reward: -2.000944603499102, Distance Reached: 0.42
Episode 1519 Start: (0.0, -0.0)
Episode 1519 Reward: 2.7085720558953614, Distance Reached: 1.09
Episode 1520 Start: (0.0, -0.0)
Episode 1520 Reward: -1.938323063775612, Distance Reached: 0.41
Episode 1521 Start: (0.0, -0.0)
Episode 1521 Reward: -4.01366430415068, Distance Reached: 5.51
Episode 1522 Start: (0.0, -0.0)
Episode 1522 Reward: 2.585829288161981, Distance Reached: 4.1
Episode 1523 Start: (0.0, -0.0)
Episode 1523 Reward: -0.7416543837731036, Distance Reached: 4.21
Episode 1524 Start: (0.0, -0.0)
Episode 1524 Reward: 1.4466946195986266, Distance Reached: 3.84
Episode 1525 Start: (0.0, -0.0)
Episode 1525 Reward: 1.4771511862483802, Distance Reached: 4.12
Episode 1526 Start: (0.0, -0.0)
Episode 1526 Reward: 0.18725782933889065, Distance Reached: 4.1
Episode 1527 Start: (0.0, -0.0)
Episode 1527 Reward: -2.1509044919730833, Distance Reached: 7.31
Episode 1528 Start: (0.0, -0.0)
Episode 1528 Reward: -5.711181661821825, Distance Reached: 9.85
Episode 1529 Start: (0.0, -0.0)
Episode 1529 Reward: 4.454828093458717, Distance Reached: 2.53
Episode 1530 Start: (0.0, -0.0)
Episode 1530 Reward: -3.96248649003145, Distance Reached: 10.4
